mukey,gSSURGOversion,MUsymbol,WTDepAprJun,FloodFreq,PondFreq,DrainCls,DrainClsWet,HydroGrp,Hydric,OCProdIdx,OCprodIdxSrc,NCCPIall,RootZnDepth,RootZnAWS,Droughty,PotWetandSoil
2216779,10/1/2024,Ro,NULL,None,0,Well drained,Well drained,D,0,27,mutext.textcat=CropProd (MN),0.324,44,82,1,NULL
2216780,10/1/2024,Sa,46,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,4,56,mutext.textcat=CropProd (MN),0.829,94,180,0,4
2216781,10/1/2024,Sb,61,None,0,Moderately well drained,Moderately well drained,C,2,46,mutext.textcat=CropProd (MN),0.572,64,114,1,2
2216782,10/1/2024,Sc,61,None,0,Moderately well drained,Moderately well drained,C,2,35,mutext.textcat=CropProd (MN),0.536,64,114,1,2
2216786,10/1/2024,Sg,30,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,5,95,mutext.textcat=CropProd (MN),0.819,61,90,1,5
2216790,10/1/2024,Ta,NULL,None,0,Well drained,Well drained,C,0,99,mutext.textcat=CropProd (MN),0.928,150,302,0,NULL
2216792,10/1/2024,Tk,NULL,None,0,Well drained,Well drained,C,0,34,mutext.textcat=CropProd (MN),0.203,150,295,0,NULL
2216793,10/1/2024,Tb,NULL,None,0,Well drained,Well drained,C,0,93,mutext.textcat=CropProd (MN),0.918,150,302,0,NULL
2216795,10/1/2024,Tg,NULL,None,0,Well drained,Well drained,C,0,67,mutext.textcat=CropProd (MN),0.794,150,295,0,NULL
2216797,10/1/2024,Te,NULL,None,0,Well drained,Well drained,C,0,86,mutext.textcat=CropProd (MN),0.849,150,295,0,NULL
2216799,10/1/2024,Tl,NULL,None,0,Well drained,Well drained,B,0,79,mutext.textcat=CropProd (MN),0.733,150,197,0,NULL
2216800,10/1/2024,Tm,NULL,None,0,Well drained,Well drained,B,0,79,mutext.textcat=CropProd (MN),0.725,150,197,0,NULL
2216801,10/1/2024,Tn,NULL,None,0,Well drained,Well drained,B,0,72,mutext.textcat=CropProd (MN),0.652,150,197,0,NULL
2216802,10/1/2024,To,NULL,None,0,Somewhat excessively drained,Somewhat excessively drained,A,0,50,mutext.textcat=CropProd (MN),0.563,150,121,1,NULL
2216803,10/1/2024,Tp,NULL,None,0,Somewhat excessively drained,Somewhat excessively drained,A,0,49,mutext.textcat=CropProd (MN),0.558,150,121,1,NULL
2216804,10/1/2024,Tr,NULL,None,0,Somewhat excessively drained,Somewhat excessively drained,A,0,48,mutext.textcat=CropProd (MN),0.522,150,121,1,NULL
2216805,10/1/2024,Wa,NULL,None,0,Well drained,Well drained,B,0,75,mutext.textcat=CropProd (MN),0.88,150,236,0,NULL
2216806,10/1/2024,Wb,NULL,None,0,Well drained,Well drained,B,0,75,mutext.textcat=CropProd (MN),0.87,150,236,0,NULL
2372345,10/1/2024,N509F,NULL,None,0,Excessively drained,Well drained,B,0,7,mutext.textcat=CropProd (MN),0.219,90,105,1,NULL
2372346,10/1/2024,N510E,NULL,None,0,Well drained,Well drained,C,0,6,mutext.textcat=CropProd (MN),0.178,99,211,0,NULL
2372347,10/1/2024,N1155G,NULL,None,0,Excessively drained,Excessively drained,B,0,2,mutext.textcat=CropProd (MN),0.063,132,105,1,NULL
2372348,10/1/2024,N155E,NULL,None,0,Excessively drained,Excessively drained,B,0,5,mutext.textcat=CropProd (MN),0.077,150,138,1,NULL
2372349,10/1/2024,N639F,NULL,None,0,Well drained,Well drained,B,0,10,mutext.textcat=CropProd (MN),0.149,150,243,0,NULL
2372351,10/1/2024,N639G,NULL,None,0,Well drained,Well drained,B,0,4,mutext.textcat=CropProd (MN),0.155,150,242,0,NULL
2372353,10/1/2024,N150F,NULL,None,0,Excessively drained,Excessively drained,B,0,4,mutext.textcat=CropProd (MN),0.074,127,117,1,NULL
2372354,10/1/2024,N531B,NULL,None,0,Well drained,Well drained,B,0,89,mutext.textcat=CropProd (MN),0.842,144,302,0,NULL
2372355,10/1/2024,N532C2,NULL,None,0,Well drained,Well drained,B,0,70,mutext.textcat=CropProd (MN),0.791,150,314,0,NULL
2372356,10/1/2024,M541F,NULL,None,0,Somewhat excessively drained,Well drained,D,0,4,mutext.textcat=CropProd (MN),0.109,46,78,1,NULL
2372357,10/1/2024,N533D2,NULL,None,0,Well drained,Well drained,B,0,36,mutext.textcat=CropProd (MN),0.702,133,272,0,NULL
2372358,10/1/2024,N502B,NULL,None,0,Well drained,Well drained,D,0,31,mutext.textcat=CropProd (MN),0.498,41,80,1,NULL
2372359,10/1/2024,M541C2,NULL,None,0,Somewhat excessively drained,Well drained,D,0,27,mutext.textcat=CropProd (MN),0.371,46,78,1,NULL
2372360,10/1/2024,N502C,NULL,None,0,Well drained,Well drained,D,0,30,mutext.textcat=CropProd (MN),0.484,41,80,1,NULL
2372383,10/1/2024,M501A,0,None,85,Very poorly drained,Very poorly drained,B/D,100,77,mutext.textcat=CropProd (MN),0.894,150,434,0,100
2375814,10/1/2024,N640G,NULL,None,0,Well drained,Well drained,B,0,5,mutext.textcat=CropProd (MN),0.119,150,232,0,NULL
3119060,10/1/2024,N1155F,NULL,None,0,Excessively drained,Excessively drained,B,0,4,mutext.textcat=CropProd (MN),0.067,133,108,1,NULL
3119061,10/1/2024,N150E,NULL,None,0,Excessively drained,Excessively drained,B,0,5,mutext.textcat=CropProd (MN),0.076,127,117,1,NULL
3176097,10/1/2024,M515A,0,None,0,Poorly drained,Poorly drained,C/D,90,87,mutext.textcat=CropProd (MN),0.666,58,72,1,90
400419,10/1/2024,129,46,None,2,Somewhat poorly drained,Somewhat poorly drained,B/D,5,65,mutext.textcat=CropProd (MN),0.768,150,176,0,5
400420,10/1/2024,135,61,None,0,Somewhat poorly drained,Somewhat poorly drained,C,10,84,mutext.textcat=CropProd (MN),0.719,61,124,1,10
400421,10/1/2024,156A,NULL,None,3,Well drained,Well drained,B,10,78,mutext.textcat=CropProd (MN),0.765,150,189,0,10
400422,10/1/2024,156B,NULL,None,5,Well drained,Well drained,B,15,71,mutext.textcat=CropProd (MN),0.756,150,189,0,15
400423,10/1/2024,1812,NULL,None,0,Well drained,Well drained,B,10,90,mutext.textcat=CropProd (MN),0.963,150,264,0,10
400424,10/1/2024,1814B,NULL,None,0,Well drained,Well drained,B,5,89,mutext.textcat=CropProd (MN),0.861,150,258,0,5
400425,10/1/2024,1841,76,None,0,Somewhat poorly drained,Somewhat poorly drained,C,0,79,mutext.textcat=CropProd (MN),0.761,132,164,0,NULL
400426,10/1/2024,1844,NULL,None,0,Well drained,Well drained,B,5,87,mutext.textcat=CropProd (MN),0.746,150,271,0,5
400427,10/1/2024,1884,0,None,0,Poorly drained,Poorly drained,D,85,68,mutext.textcat=CropProd (MN),0.551,150,225,0,85
400428,10/1/2024,1891,0,None,2,Poorly drained,Poorly drained,B/D,100,84,mutext.textcat=CropProd (MN),0.786,150,249,0,100
400429,10/1/2024,190,0,None,0,Somewhat poorly drained,Poorly drained,C,15,72,mutext.textcat=CropProd (MN),0.79,150,176,0,15
400430,10/1/2024,1903,0,None,90,Poorly drained,Poorly drained,B/D,90,70,mutext.textcat=CropProd (MN),0.759,122,175,0,90
400431,10/1/2024,1904,0,None,0,Poorly drained,Poorly drained,B/D,90,70,mutext.textcat=CropProd (MN),0.794,130,166,0,90
400432,10/1/2024,1905,0,None,0,Poorly drained,Poorly drained,C/D,100,77,mutext.textcat=CropProd (MN),0.879,122,223,0,100
400433,10/1/2024,1974,0,Frequent,0,Poorly drained,Poorly drained,C/D,55,31,mutext.textcat=CropProd (MN),0.763,150,196,0,55
400434,10/1/2024,1992,0,None,0,Poorly drained,Poorly drained,C/D,100,69,mutext.textcat=CropProd (MN),0.657,81,155,0,100
400435,10/1/2024,228B,NULL,None,0,Well drained,Well drained,B,0,60,mutext.textcat=CropProd (MN),0.516,150,149,1,NULL
400436,10/1/2024,228C,NULL,None,0,Well drained,Moderately well drained,B,0,56,mutext.textcat=CropProd (MN),0.488,150,149,1,NULL
400437,10/1/2024,23,30,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,5,95,mutext.textcat=CropProd (MN),0.819,61,90,1,5
400438,10/1/2024,244A,NULL,None,5,Excessively drained,Excessively drained,A,10,43,mutext.textcat=CropProd (MN),0.469,150,80,1,10
400439,10/1/2024,244B,NULL,None,0,Excessively drained,Moderately well drained,A,0,43,mutext.textcat=CropProd (MN),0.464,150,80,1,NULL
400440,10/1/2024,244C,NULL,None,0,Excessively drained,Moderately well drained,A,0,38,mutext.textcat=CropProd (MN),0.457,150,80,1,NULL
400441,10/1/2024,24B,61,None,0,Moderately well drained,Moderately well drained,C,5,95,mutext.textcat=CropProd (MN),0.791,51,74,1,5
400442,10/1/2024,252,0,Rare,5,Poorly drained,Poorly drained,C/D,85,62,mutext.textcat=CropProd (MN),0.816,150,181,0,85
400443,10/1/2024,253,0,None,2,Poorly drained,Poorly drained,B/D,92,88,mutext.textcat=CropProd (MN),0.749,150,287,0,92
400444,10/1/2024,255,0,None,4,Poorly drained,Poorly drained,B/D,100,72,mutext.textcat=CropProd (MN),0.657,150,197,0,100
400445,10/1/2024,27A,NULL,None,0,Well drained,Well drained,A,0,60,mutext.textcat=CropProd (MN),0.636,150,145,1,NULL
400446,10/1/2024,27B,NULL,None,0,Well drained,Well drained,A,0,60,mutext.textcat=CropProd (MN),0.613,150,145,1,NULL
400447,10/1/2024,M511A,30,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,5,100,mutext.textcat=CropProd (MN),0.803,61,84,1,5
400448,10/1/2024,2A,NULL,None,0,Well drained,Well drained,C,0,100,mutext.textcat=CropProd (MN),0.788,79,144,1,NULL
400449,10/1/2024,2B,NULL,None,0,Well drained,Well drained,C,0,98,mutext.textcat=CropProd (MN),0.781,79,144,1,NULL
400450,10/1/2024,307,0,None,0,Poorly drained,Poorly drained,C/D,90,86,mutext.textcat=CropProd (MN),0.844,114,201,0,90
400451,10/1/2024,30B,122,None,0,Moderately well drained,Moderately well drained,C,5,97,mutext.textcat=CropProd (MN),0.895,48,90,1,5
400452,10/1/2024,313,30,Occasional,0,Somewhat poorly drained,Somewhat poorly drained,B/D,10,91,mutext.textcat=CropProd (MN),0.871,150,204,0,10
400453,10/1/2024,M515A,0,None,0,Poorly drained,Poorly drained,C/D,90,87,mutext.textcat=CropProd (MN),0.666,58,72,1,90
400454,10/1/2024,334B,46,None,0,Moderately well drained,Moderately well drained,C/D,10,95,mutext.textcat=CropProd (MN),0.862,41,94,1,10
400455,10/1/2024,376B,NULL,None,0,Well drained,Well drained,B,5,98,mutext.textcat=CropProd (MN),0.92,150,292,0,5
400456,10/1/2024,377,61,None,0,Moderately well drained,Moderately well drained,C,5,99,mutext.textcat=CropProd (MN),0.916,150,296,0,5
400457,10/1/2024,380,0,None,0,Poorly drained,Poorly drained,C/D,85,94,mutext.textcat=CropProd (MN),0.849,150,276,0,85
400458,10/1/2024,381,61,None,0,Moderately well drained,Moderately well drained,C,15,95,mutext.textcat=CropProd (MN),0.852,150,292,0,15
400459,10/1/2024,382B,NULL,None,0,Well drained,Well drained,B,10,91,mutext.textcat=CropProd (MN),0.85,150,295,0,10
400460,10/1/2024,382C,NULL,None,0,Well drained,Well drained,B,5,75,mutext.textcat=CropProd (MN),0.838,150,295,0,5
400461,10/1/2024,393,0,None,0,Poorly drained,Poorly drained,B/D,90,70,mutext.textcat=CropProd (MN),0.769,150,176,0,90
400462,10/1/2024,44,NULL,Rare,0,Well drained,Well drained,A,5,91,mutext.textcat=CropProd (MN),0.675,150,160,0,5
400463,10/1/2024,444,0,None,5,Poorly drained,Poorly drained,B/D,95,93,mutext.textcat=CropProd (MN),0.821,150,255,0,95
400464,10/1/2024,465,0,Frequent,5,Poorly drained,Poorly drained,B/D,100,20,mutext.textcat=CropProd (MN),0.524,150,237,0,100
400465,10/1/2024,467,0,Occasional,0,Poorly drained,Poorly drained,C/D,95,20,mutext.textcat=CropProd (MN),0.763,150,262,0,95
400466,10/1/2024,479,30,None,0,Somewhat poorly drained,Somewhat poorly drained,B/D,5,100,mutext.textcat=CropProd (MN),0.758,150,243,0,5
400467,10/1/2024,483A,NULL,None,0,Well drained,Well drained,B,0,69,mutext.textcat=CropProd (MN),0.833,150,188,0,NULL
400468,10/1/2024,483B,NULL,None,0,Well drained,Well drained,B,0,66,mutext.textcat=CropProd (MN),0.826,150,188,0,NULL
400469,10/1/2024,485,61,None,3,Somewhat poorly drained,Somewhat poorly drained,C,8,77,mutext.textcat=CropProd (MN),0.814,150,163,0,8
400470,10/1/2024,516A,NULL,None,3,Well drained,Well drained,B,8,66,mutext.textcat=CropProd (MN),0.664,150,134,1,8
400471,10/1/2024,516B,NULL,None,3,Well drained,Well drained,B,8,64,mutext.textcat=CropProd (MN),0.657,150,134,1,8
400472,10/1/2024,517,0,None,95,Very poorly drained,Very poorly drained,B/D,100,78,mutext.textcat=CropProd (MN),0.809,150,229,0,100
400473,10/1/2024,539,0,None,85,Very poorly drained,Very poorly drained,B/D,100,86,mutext.textcat=CropProd (MN),0.854,150,448,0,100
400474,10/1/2024,631,30,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,5,95,mutext.textcat=CropProd (MN),0.8,46,67,1,5
400475,10/1/2024,632,61,None,0,Somewhat poorly drained,Somewhat poorly drained,C,0,96,mutext.textcat=CropProd (MN),0.78,150,256,0,NULL
400476,10/1/2024,633B,NULL,None,0,Well drained,Well drained,B,0,79,mutext.textcat=CropProd (MN),0.6,150,221,0,NULL
400477,10/1/2024,634,61,None,0,Somewhat poorly drained,Somewhat poorly drained,C,0,99,mutext.textcat=CropProd (MN),0.925,150,264,0,NULL
400478,10/1/2024,635,61,None,0,Somewhat poorly drained,Somewhat poorly drained,C,5,66,mutext.textcat=CropProd (MN),0.792,150,165,0,5
400479,10/1/2024,637,30,None,0,Somewhat poorly drained,Somewhat poorly drained,B/D,10,84,mutext.textcat=CropProd (MN),0.893,150,246,0,10
400480,10/1/2024,638B,NULL,None,0,Well drained,Well drained,B,0,90,mutext.textcat=CropProd (MN),0.679,150,245,0,NULL
400481,10/1/2024,638C,NULL,None,0,Well drained,Well drained,B,0,75,mutext.textcat=CropProd (MN),0.666,150,245,0,NULL
400482,10/1/2024,699A,NULL,None,0,Well drained,Well drained,B,0,94,mutext.textcat=CropProd (MN),0.726,74,152,1,NULL
400483,10/1/2024,699B,NULL,None,0,Well drained,Well drained,B,0,93,mutext.textcat=CropProd (MN),0.714,74,152,1,NULL
400484,10/1/2024,79B,NULL,None,0,Well drained,Well drained,A,15,60,mutext.textcat=CropProd (MN),0.69,150,162,0,15
400485,10/1/2024,83,0,None,100,Very poorly drained,Very poorly drained,B/D,100,74,mutext.textcat=CropProd (MN),0.56,150,287,0,100
400486,10/1/2024,88,0,None,0,Poorly drained,Poorly drained,C/D,95,86,mutext.textcat=CropProd (MN),0.907,150,282,0,95
400487,10/1/2024,99A,NULL,None,0,Well drained,Well drained,C,10,98,mutext.textcat=CropProd (MN),0.732,117,184,0,10
400488,10/1/2024,99B,NULL,None,0,Well drained,Well drained,C,5,91,mutext.textcat=CropProd (MN),0.639,117,124,1,5
400489,10/1/2024,99C,NULL,None,0,Well drained,Well drained,B,10,76,mutext.textcat=CropProd (MN),0.904,114,221,0,10
397787,10/1/2024,102B,90,None,0,Moderately well drained,Moderately well drained,C,5,95,mutext.textcat=CropProd (MN),0.835,150,276,0,5
397788,10/1/2024,102C,140,None,0,Well drained,Well drained,B,0,92,mutext.textcat=CropProd (MN),0.797,150,274,0,NULL
397789,10/1/2024,102D,NULL,None,0,Well drained,Well drained,B,4,75,mutext.textcat=CropProd (MN),0.737,150,281,0,4
397792,10/1/2024,104B,110,None,5,Well drained,Well drained,C,5,85,mutext.textcat=CropProd (MN),0.86,150,269,0,5
397793,10/1/2024,104C,140,None,0,Well drained,Well drained,C,5,71,mutext.textcat=CropProd (MN),0.845,150,263,0,5
397794,10/1/2024,104D,160,None,0,Well drained,Well drained,C,8,62,mutext.textcat=CropProd (MN),0.79,150,263,0,8
397796,10/1/2024,106B,110,None,0,Well drained,Well drained,C,10,91,mutext.textcat=CropProd (MN),0.803,150,272,0,10
397797,10/1/2024,106C2,140,None,0,Well drained,Well drained,C,2,76,mutext.textcat=CropProd (MN),0.778,150,262,0,2
397798,10/1/2024,106D2,160,None,0,Well drained,Well drained,C,0,67,mutext.textcat=CropProd (MN),0.727,150,262,0,NULL
397799,10/1/2024,106E,NULL,None,0,Well drained,Well drained,C,0,34,mutext.textcat=CropProd (MN),0.665,150,270,0,NULL
397801,10/1/2024,110,0,None,7,Poorly drained,Poorly drained,C/D,95,87,mutext.textcat=CropProd (MN),0.768,150,248,0,95
397802,10/1/2024,112,0,None,13,Poorly drained,Poorly drained,C/D,100,90,mutext.textcat=CropProd (MN),0.825,150,270,0,100
397805,10/1/2024,123,0,None,0,Poorly drained,Poorly drained,C/D,90,91,mutext.textcat=CropProd (MN),0.854,150,276,0,90
397806,10/1/2024,129,40,None,5,Somewhat poorly drained,Somewhat poorly drained,B/D,15,65,mutext.textcat=CropProd (MN),0.728,150,187,0,15
397808,10/1/2024,134,0,None,85,Very poorly drained,Very poorly drained,C/D,100,86,mutext.textcat=CropProd (MN),0.757,150,310,0,100
397809,10/1/2024,136,0,None,0,Poorly drained,Poorly drained,C/D,94,94,mutext.textcat=CropProd (MN),0.918,150,316,0,94
397810,10/1/2024,138B,45,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,4,80,mutext.textcat=CropProd (MN),0.794,150,252,0,4
397811,10/1/2024,138C2,45,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,4,77,mutext.textcat=CropProd (MN),0.745,150,252,0,4
397812,10/1/2024,140,0,None,5,Poorly drained,Poorly drained,C/D,98,91,mutext.textcat=CropProd (MN),0.881,150,307,0,98
397813,10/1/2024,154,0,None,97,Very poorly drained,Very poorly drained,B/D,100,77,mutext.textcat=CropProd (MN),0.783,109,229,0,100
397814,10/1/2024,156,NULL,None,0,Well drained,Well drained,B,4,78,mutext.textcat=CropProd (MN),0.732,150,175,0,4
397815,10/1/2024,156B,NULL,None,0,Well drained,Well drained,B,4,72,mutext.textcat=CropProd (MN),0.724,150,175,0,4
397816,10/1/2024,160,10,None,5,Poorly drained,Poorly drained,B/D,100,74,mutext.textcat=CropProd (MN),0.614,150,206,0,100
397817,10/1/2024,1805,0,None,96,Very poorly drained,Very poorly drained,B/D,100,74,mutext.textcat=CropProd (MN),0.766,150,219,0,100
397818,10/1/2024,1806,45,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,5,80,mutext.textcat=CropProd (MN),0.846,150,257,0,5
397819,10/1/2024,1806B,45,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,3,77,mutext.textcat=CropProd (MN),0.829,150,257,0,3
397821,10/1/2024,183,0,None,0,Very poorly drained,Very poorly drained,A/D,100,72,mutext.textcat=CropProd (MN),0.851,150,221,0,100
397822,10/1/2024,190,76,None,0,Somewhat poorly drained,Somewhat poorly drained,C,15,72,mutext.textcat=CropProd (MN),0.781,150,160,0,15
397823,10/1/2024,216B,NULL,None,0,Well drained,Well drained,A,3,72,mutext.textcat=CropProd (MN),0.725,150,206,0,3
397824,10/1/2024,216C,NULL,None,0,Well drained,Well drained,A,3,65,mutext.textcat=CropProd (MN),0.715,150,206,0,3
397825,10/1/2024,227,10,None,0,Poorly drained,Poorly drained,B/D,100,69,mutext.textcat=CropProd (MN),0.58,150,164,0,100
397826,10/1/2024,229,0,None,6,Poorly drained,Poorly drained,C/D,95,85,mutext.textcat=CropProd (MN),0.703,150,242,0,95
397827,10/1/2024,23,30,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,5,95,mutext.textcat=CropProd (MN),0.819,61,90,1,5
397828,10/1/2024,238B,90,None,0,Moderately well drained,Moderately well drained,D,0,79,mutext.textcat=CropProd (MN),0.843,150,260,0,NULL
397829,10/1/2024,238C2,90,None,0,Moderately well drained,Moderately well drained,D,0,74,mutext.textcat=CropProd (MN),0.788,150,258,0,NULL
397830,10/1/2024,238D2,160,None,0,Well drained,Well drained,C,0,62,mutext.textcat=CropProd (MN),0.737,150,258,0,NULL
397831,10/1/2024,238E,NULL,None,0,Well drained,Well drained,C,0,32,mutext.textcat=CropProd (MN),0.565,150,260,0,NULL
397832,10/1/2024,239,45,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,15,97,mutext.textcat=CropProd (MN),0.916,150,271,0,15
397833,10/1/2024,247,40,None,0,Somewhat poorly drained,Somewhat poorly drained,B/D,6,60,mutext.textcat=CropProd (MN),0.61,150,126,1,6
397834,10/1/2024,24B,61,None,0,Moderately well drained,Moderately well drained,C,5,95,mutext.textcat=CropProd (MN),0.791,51,74,1,5
397835,10/1/2024,252,30,None,5,Poorly drained,Poorly drained,B/D,97,62,mutext.textcat=CropProd (MN),0.857,150,190,0,97
397836,10/1/2024,253,15,None,2,Poorly drained,Poorly drained,B/D,92,88,mutext.textcat=CropProd (MN),0.755,150,288,0,92
397837,10/1/2024,255,10,None,0,Poorly drained,Poorly drained,B/D,95,72,mutext.textcat=CropProd (MN),0.688,150,223,0,95
397838,10/1/2024,259B,102,None,0,Moderately well drained,Moderately well drained,B,6,94,mutext.textcat=CropProd (MN),0.873,150,294,0,6
397839,10/1/2024,259C,NULL,None,0,Moderately well drained,Moderately well drained,B,6,88,mutext.textcat=CropProd (MN),0.858,150,294,0,6
397840,10/1/2024,27,NULL,None,0,Well drained,Well drained,A,3,60,mutext.textcat=CropProd (MN),0.688,150,139,1,3
397841,10/1/2024,27B,NULL,None,0,Well drained,Well drained,A,2,60,mutext.textcat=CropProd (MN),0.682,150,139,1,2
397842,10/1/2024,27C,NULL,None,0,Well drained,Well drained,A,4,55,mutext.textcat=CropProd (MN),0.671,150,139,1,4
397843,10/1/2024,282,10,None,0,Poorly drained,Poorly drained,B/D,95,61,mutext.textcat=CropProd (MN),0.679,150,164,0,95
397844,10/1/2024,286B,75,None,0,Moderately well drained,Moderately well drained,C,3,95,mutext.textcat=CropProd (MN),0.847,150,235,0,3
397845,10/1/2024,286C2,46,None,0,Moderately well drained,Moderately well drained,C/D,2,83,mutext.textcat=CropProd (MN),0.729,150,235,0,2
397846,10/1/2024,287,15,None,0,Poorly drained,Poorly drained,C/D,95,77,mutext.textcat=CropProd (MN),0.852,150,268,0,95
397847,10/1/2024,300,0,None,94,Very poorly drained,Very poorly drained,A/D,100,72,mutext.textcat=CropProd (MN),0.854,150,221,0,100
397848,10/1/2024,318,0,None,92,Very poorly drained,Very poorly drained,B/D,96,66,mutext.textcat=CropProd (MN),0.754,150,224,0,96
397849,10/1/2024,35,0,None,85,Very poorly drained,Very poorly drained,B/D,100,77,mutext.textcat=CropProd (MN),0.728,NULL,NULL,NULL,100
397850,10/1/2024,350,0,None,97,Very poorly drained,Very poorly drained,C/D,100,86,mutext.textcat=CropProd (MN),0.744,150,267,0,100
397851,10/1/2024,376B,NULL,None,0,Well drained,Well drained,B,5,98,mutext.textcat=CropProd (MN),0.93,150,292,0,5
397852,10/1/2024,377,45,None,0,Moderately well drained,Moderately well drained,B/D,8,99,mutext.textcat=CropProd (MN),0.925,150,296,0,8
397853,10/1/2024,M510A,0,None,0,Poorly drained,Poorly drained,C/D,90,83,mutext.textcat=CropProd (MN),0.776,71,96,1,90
397854,10/1/2024,380,30,None,0,Poorly drained,Poorly drained,C/D,85,94,mutext.textcat=CropProd (MN),0.919,150,290,0,85
397855,10/1/2024,381,61,None,0,Moderately well drained,Moderately well drained,C,8,95,mutext.textcat=CropProd (MN),0.884,150,293,0,8
397856,10/1/2024,382B,NULL,None,0,Well drained,Well drained,B,10,91,mutext.textcat=CropProd (MN),0.88,150,299,0,10
397857,10/1/2024,382C,NULL,None,0,Well drained,Well drained,B,5,75,mutext.textcat=CropProd (MN),0.868,150,299,0,5
397858,10/1/2024,386,0,None,96,Very poorly drained,Very poorly drained,B/D,100,86,mutext.textcat=CropProd (MN),0.768,150,320,0,100
397859,10/1/2024,391,0,None,94,Very poorly drained,Very poorly drained,B/D,100,86,mutext.textcat=CropProd (MN),0.866,150,295,0,100
397860,10/1/2024,392,10,None,12,Poorly drained,Poorly drained,C/D,100,70,mutext.textcat=CropProd (MN),0.693,150,189,0,100
397861,10/1/2024,393,30,None,0,Poorly drained,Poorly drained,B/D,97,70,mutext.textcat=CropProd (MN),0.828,150,181,0,97
397862,10/1/2024,400,0,None,95,Very poorly drained,Very poorly drained,B/D,100,86,mutext.textcat=CropProd (MN),0.691,150,314,0,100
397863,10/1/2024,41,NULL,None,0,Somewhat excessively drained,Somewhat excessively drained,A,6,44,mutext.textcat=CropProd (MN),0.581,150,114,1,6
397864,10/1/2024,414,0,None,5,Poorly drained,Poorly drained,C/D,90,94,mutext.textcat=CropProd (MN),0.885,150,273,0,90
397865,10/1/2024,41B,NULL,None,0,Somewhat excessively drained,Somewhat excessively drained,A,1,44,mutext.textcat=CropProd (MN),0.465,150,153,0,1
397866,10/1/2024,41C,NULL,None,0,Somewhat excessively drained,Somewhat excessively drained,A,4,39,mutext.textcat=CropProd (MN),0.567,150,114,1,4
397867,10/1/2024,41D,NULL,None,0,Somewhat excessively drained,Somewhat excessively drained,A,0,30,mutext.textcat=CropProd (MN),0.523,150,114,1,NULL
397868,10/1/2024,42D,NULL,None,0,Excessively drained,Excessively drained,A,0,31,mutext.textcat=CropProd (MN),0.339,150,142,1,NULL
397870,10/1/2024,447,15,None,5,Poorly drained,Poorly drained,B/D,100,90,mutext.textcat=CropProd (MN),0.787,150,314,0,100
397871,10/1/2024,465,15,Frequent,3,Very poorly drained,Very poorly drained,B/D,99,20,mutext.textcat=CropProd (MN),0.549,150,239,0,99
397872,10/1/2024,5,NULL,None,0,Well drained,Well drained,B,6,69,mutext.textcat=CropProd (MN),0.795,150,187,0,6
397873,10/1/2024,517,0,None,97,Very poorly drained,Very poorly drained,B/D,100,78,mutext.textcat=CropProd (MN),0.838,150,282,0,100
397874,10/1/2024,518,15,Occasional,5,Poorly drained,Poorly drained,B/D,100,68,mutext.textcat=CropProd (MN),0.731,150,209,0,100
397875,10/1/2024,519,0,None,97,Very poorly drained,Very poorly drained,C/D,100,86,mutext.textcat=CropProd (MN),0.821,150,415,0,100
397876,10/1/2024,521,0,None,100,Very poorly drained,Very poorly drained,B/D,100,84,mutext.textcat=CropProd (MN),0.856,150,371,0,100
397878,10/1/2024,525,0,None,97,Very poorly drained,Very poorly drained,C/D,100,81,mutext.textcat=CropProd (MN),0.543,150,450,0,100
397880,10/1/2024,5B,NULL,None,0,Well drained,Well drained,B,4,69,mutext.textcat=CropProd (MN),0.788,150,187,0,4
397881,10/1/2024,5C,NULL,None,0,Well drained,Well drained,B,4,58,mutext.textcat=CropProd (MN),0.762,150,187,0,4
397882,10/1/2024,62,75,None,0,Moderately well drained,Moderately well drained,C,5,94,mutext.textcat=CropProd (MN),0.871,150,266,0,5
397883,10/1/2024,83,0,None,87,Poorly drained,Poorly drained,B/D,100,74,mutext.textcat=CropProd (MN),0.708,150,288,0,100
397884,10/1/2024,84,0,None,10,Poorly drained,Poorly drained,C/D,100,81,mutext.textcat=CropProd (MN),0.638,150,212,0,100
397886,10/1/2024,87B,NULL,None,0,Excessively drained,Excessively drained,A,2,46,mutext.textcat=CropProd (MN),0.418,150,130,1,2
397887,10/1/2024,920B,90,None,0,Moderately well drained,Moderately well drained,C,5,76,mutext.textcat=CropProd (MN),0.661,150,218,0,5
397888,10/1/2024,920C,140,None,0,Well drained,Well drained,B,1,73,mutext.textcat=CropProd (MN),0.632,150,246,0,1
397889,10/1/2024,920D,160,None,0,Well drained,Well drained,B,0,65,mutext.textcat=CropProd (MN),0.6,150,246,0,NULL
