mukey,gSSURGOversion,MUsymbol,WTDepAprJun,FloodFreq,PondFreq,DrainCls,DrainClsWet,HydroGrp,Hydric,OCProdIdx,OCprodIdxSrc,NCCPIall,RootZnDepth,RootZnAWS,Droughty,PotWetandSoil
409305,10/1/2024,281B,61,None,0,Moderately well drained,Moderately well drained,C,0,91,mapunit.iacornsr (IA),0.889,150,284,0,NULL
412760,10/1/2024,281B,61,None,0,Moderately well drained,Moderately well drained,C,0,91,mapunit.iacornsr (IA),0.889,150,284,0,NULL
408756,10/1/2024,281B,61,None,0,Moderately well drained,Moderately well drained,C,0,91,mapunit.iacornsr (IA),0.889,150,284,0,NULL
406843,10/1/2024,281B,61,None,0,Moderately well drained,Moderately well drained,C,0,91,mapunit.iacornsr (IA),0.889,150,284,0,NULL
407780,10/1/2024,281B,61,None,0,Moderately well drained,Moderately well drained,C,0,91,mapunit.iacornsr (IA),0.889,150,284,0,NULL
411793,10/1/2024,281B,61,None,0,Moderately well drained,Moderately well drained,C,0,91,mapunit.iacornsr (IA),0.889,150,284,0,NULL
409770,10/1/2024,281B,61,None,0,Moderately well drained,Moderately well drained,C,0,91,mapunit.iacornsr (IA),0.889,150,284,0,NULL
405237,10/1/2024,281B,61,None,0,Moderately well drained,Moderately well drained,C,0,91,mapunit.iacornsr (IA),0.889,150,284,0,NULL
1144441,10/1/2024,881B,61,None,0,Moderately well drained,Moderately well drained,C,0,91,mapunit.iacornsr (IA),0.891,150,284,0,NULL
410637,10/1/2024,881B,61,None,0,Moderately well drained,Moderately well drained,C,0,91,mapunit.iacornsr (IA),0.891,150,284,0,NULL
412119,10/1/2024,881B,61,None,0,Moderately well drained,Moderately well drained,C,0,91,mapunit.iacornsr (IA),0.891,150,284,0,NULL
447241,10/1/2024,881B,61,None,0,Moderately well drained,Moderately well drained,C,0,91,mapunit.iacornsr (IA),0.891,150,284,0,NULL
409395,10/1/2024,T281B,61,None,0,Moderately well drained,Moderately well drained,C,0,91,mapunit.iacornsr (IA),0.891,150,284,0,NULL
406915,10/1/2024,881B,61,None,0,Moderately well drained,Moderately well drained,C,0,91,mapunit.iacornsr (IA),0.891,150,284,0,NULL
411866,10/1/2024,881B,61,None,0,Moderately well drained,Moderately well drained,C,0,91,mapunit.iacornsr (IA),0.891,150,284,0,NULL
403881,10/1/2024,755,30,None,0,Somewhat poorly drained,Somewhat poorly drained,B/D,5,91,mapunit.iacornsr (IA),0.892,150,272,0,5
406446,10/1/2024,T370B,122,None,0,Moderately well drained,Moderately well drained,C,0,91,mapunit.iacornsr (IA),0.897,150,298,0,NULL
412807,10/1/2024,870B,122,None,0,Moderately well drained,Moderately well drained,C,0,91,mapunit.iacornsr (IA),0.897,150,298,0,NULL
411994,10/1/2024,T370B,122,None,0,Moderately well drained,Moderately well drained,C,0,91,mapunit.iacornsr (IA),0.897,150,298,0,NULL
409246,10/1/2024,870B,122,None,0,Moderately well drained,Moderately well drained,C,0,91,mapunit.iacornsr (IA),0.897,150,298,0,NULL
402212,10/1/2024,870B,122,None,0,Moderately well drained,Moderately well drained,C,0,91,mapunit.iacornsr (IA),0.897,150,298,0,NULL
1868065,10/1/2024,870B,122,None,0,Moderately well drained,Moderately well drained,C,0,91,mapunit.iacornsr (IA),0.897,150,298,0,NULL
1404901,10/1/2024,870B,122,None,0,Moderately well drained,Moderately well drained,C,0,91,mapunit.iacornsr (IA),0.897,150,298,0,NULL
409888,10/1/2024,870B,122,None,0,Moderately well drained,Moderately well drained,C,0,91,mapunit.iacornsr (IA),0.897,150,298,0,NULL
410744,10/1/2024,870B,122,None,0,Moderately well drained,Moderately well drained,C,0,91,mapunit.iacornsr (IA),0.897,150,298,0,NULL
411658,10/1/2024,870B,122,None,0,Moderately well drained,Moderately well drained,C,0,91,mapunit.iacornsr (IA),0.897,150,298,0,NULL
410248,10/1/2024,T370B,122,None,0,Moderately well drained,Moderately well drained,C,0,91,mapunit.iacornsr (IA),0.897,150,298,0,NULL
2550266,10/1/2024,4055,30,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,0,91,mapunit.iacornsr (IA),0.901,150,268,0,NULL
412899,10/1/2024,4055,30,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,0,91,mapunit.iacornsr (IA),0.901,150,269,0,NULL
404607,10/1/2024,566B,122,None,0,Moderately well drained,Moderately well drained,C,0,91,mapunit.iacornsr (IA),0.901,150,271,0,NULL
410006,10/1/2024,566B,122,None,0,Moderately well drained,Moderately well drained,C,0,91,mapunit.iacornsr (IA),0.901,150,271,0,NULL
2550281,10/1/2024,566B,122,None,0,Moderately well drained,Moderately well drained,C,0,91,mapunit.iacornsr (IA),0.904,150,271,0,NULL
411870,10/1/2024,977,NULL,Rare,0,Well drained,Well drained,B,0,91,mapunit.iacornsr (IA),0.905,150,295,0,NULL
413194,10/1/2024,977,NULL,Rare,0,Well drained,Well drained,B,0,91,mapunit.iacornsr (IA),0.905,150,295,0,NULL
1401623,10/1/2024,395B,61,None,0,Moderately well drained,Moderately well drained,C,0,91,mapunit.iacornsr (IA),0.907,61,115,1,NULL
2479302,10/1/2024,395B,61,None,0,Moderately well drained,Moderately well drained,C,0,91,mapunit.iacornsr (IA),0.907,61,115,1,NULL
2475352,10/1/2024,395B,61,None,0,Moderately well drained,Moderately well drained,C,0,91,mapunit.iacornsr (IA),0.907,61,115,1,NULL
1585998,10/1/2024,395B,61,None,0,Moderately well drained,Moderately well drained,C,0,91,mapunit.iacornsr (IA),0.907,61,115,1,NULL
2474776,10/1/2024,395B,61,None,0,Moderately well drained,Moderately well drained,C,0,91,mapunit.iacornsr (IA),0.907,61,115,1,NULL
413336,10/1/2024,395B,61,None,0,Moderately well drained,Moderately well drained,C,0,91,mapunit.iacornsr (IA),0.907,61,115,1,NULL
402897,10/1/2024,426B,NULL,None,0,Well drained,Well drained,B,0,91,mapunit.iacornsr (IA),0.908,107,184,0,NULL
412890,10/1/2024,370B,122,None,0,Moderately well drained,Moderately well drained,C,0,91,mapunit.iacornsr (IA),0.914,150,298,0,NULL
412936,10/1/2024,4370B,122,None,0,Moderately well drained,Moderately well drained,C,0,91,mapunit.iacornsr (IA),0.914,150,298,0,NULL
404595,10/1/2024,370B,122,None,0,Moderately well drained,Moderately well drained,C,0,91,mapunit.iacornsr (IA),0.914,150,298,0,NULL
406383,10/1/2024,370B,122,None,0,Moderately well drained,Moderately well drained,C,0,91,mapunit.iacornsr (IA),0.914,150,298,0,NULL
402771,10/1/2024,370B,122,None,0,Moderately well drained,Moderately well drained,C,0,91,mapunit.iacornsr (IA),0.914,150,298,0,NULL
412772,10/1/2024,370B,122,None,0,Moderately well drained,Moderately well drained,C,0,91,mapunit.iacornsr (IA),0.914,150,298,0,NULL
411929,10/1/2024,370B,122,None,0,Moderately well drained,Moderately well drained,C,0,91,mapunit.iacornsr (IA),0.914,150,298,0,NULL
409240,10/1/2024,370B,122,None,0,Moderately well drained,Moderately well drained,C,0,91,mapunit.iacornsr (IA),0.914,150,298,0,NULL
402176,10/1/2024,370B,122,None,0,Moderately well drained,Moderately well drained,C,0,91,mapunit.iacornsr (IA),0.914,150,298,0,NULL
1868050,10/1/2024,370B,122,None,0,Moderately well drained,Moderately well drained,C,0,91,mapunit.iacornsr (IA),0.914,150,298,0,NULL
2896347,10/1/2024,370B,122,None,0,Moderately well drained,Moderately well drained,C,0,91,mapunit.iacornsr (IA),0.914,150,298,0,NULL
411709,10/1/2024,370B,122,None,0,Moderately well drained,Moderately well drained,C,0,91,mapunit.iacornsr (IA),0.914,150,298,0,NULL
1404893,10/1/2024,370B,122,None,0,Moderately well drained,Moderately well drained,C,0,91,mapunit.iacornsr (IA),0.914,150,298,0,NULL
409860,10/1/2024,370B,122,None,0,Moderately well drained,Moderately well drained,C,0,91,mapunit.iacornsr (IA),0.914,150,298,0,NULL
410692,10/1/2024,370B,122,None,0,Moderately well drained,Moderately well drained,C,0,91,mapunit.iacornsr (IA),0.914,150,298,0,NULL
411616,10/1/2024,370B,122,None,0,Moderately well drained,Moderately well drained,C,0,91,mapunit.iacornsr (IA),0.914,150,298,0,NULL
410209,10/1/2024,370B,122,None,0,Moderately well drained,Moderately well drained,C,0,91,mapunit.iacornsr (IA),0.914,150,298,0,NULL
409630,10/1/2024,171,122,None,0,Moderately well drained,Moderately well drained,B,0,91,mapunit.iacornsr (IA),0.916,150,276,0,NULL
2606436,10/1/2024,394B,NULL,None,0,Well drained,Well drained,B,0,91,mapunit.iacornsr (IA),0.92,80,166,0,NULL
1380103,10/1/2024,2219,122,Rare,0,Moderately well drained,Moderately well drained,B,0,91,mapunit.iacornsr (IA),0.923,150,300,0,NULL
407024,10/1/2024,171A,122,None,0,Moderately well drained,Moderately well drained,B,0,91,mapunit.iacornsr (IA),0.927,150,275,0,NULL
2511842,10/1/2024,169B,NULL,None,0,Well drained,Well drained,B,0,91,mapunit.iacornsr (IA),0.932,150,292,0,NULL
404428,10/1/2024,426B,NULL,None,0,Well drained,Well drained,B,0,91,mapunit.iacornsr (IA),0.945,107,206,0,NULL
403888,10/1/2024,83,122,None,0,Well drained,Well drained,B,0,91,mapunit.iacornsr (IA),0.954,48,101,1,NULL
401873,10/1/2024,212+,122,Occasional,0,Moderately well drained,Moderately well drained,B,5,91,mapunit.iacornsr (IA),0.958,150,319,0,5
447354,10/1/2024,212+,122,Occasional,0,Moderately well drained,Moderately well drained,B,5,91,mapunit.iacornsr (IA),0.958,150,319,0,5
399806,10/1/2024,212+,122,Occasional,0,Moderately well drained,Moderately well drained,B,5,91,mapunit.iacornsr (IA),0.958,150,319,0,5
406750,10/1/2024,212+,122,Occasional,0,Moderately well drained,Moderately well drained,B,5,91,mapunit.iacornsr (IA),0.958,150,319,0,5
410462,10/1/2024,212+,122,Occasional,0,Moderately well drained,Moderately well drained,B,5,91,mapunit.iacornsr (IA),0.958,150,319,0,5
409845,10/1/2024,212+,122,Occasional,0,Moderately well drained,Moderately well drained,B,5,91,mapunit.iacornsr (IA),0.958,150,319,0,5
409551,10/1/2024,212+,122,Occasional,0,Moderately well drained,Moderately well drained,B,5,91,mapunit.iacornsr (IA),0.958,150,319,0,5
406115,10/1/2024,212+,122,Occasional,0,Moderately well drained,Moderately well drained,B,5,91,mapunit.iacornsr (IA),0.958,150,319,0,5
410335,10/1/2024,212,122,Occasional,0,Moderately well drained,Moderately well drained,B,5,91,mapunit.iacornsr (IA),0.961,150,319,0,5
401872,10/1/2024,212,122,Occasional,0,Moderately well drained,Moderately well drained,B,5,91,mapunit.iacornsr (IA),0.961,150,319,0,5
447353,10/1/2024,212,122,Occasional,0,Moderately well drained,Moderately well drained,B,5,91,mapunit.iacornsr (IA),0.961,150,319,0,5
399805,10/1/2024,212,122,Occasional,0,Moderately well drained,Moderately well drained,B,5,91,mapunit.iacornsr (IA),0.961,150,319,0,5
406356,10/1/2024,212,122,Occasional,0,Moderately well drained,Moderately well drained,B,5,91,mapunit.iacornsr (IA),0.961,150,319,0,5
402757,10/1/2024,212,122,Occasional,0,Moderately well drained,Moderately well drained,B,5,91,mapunit.iacornsr (IA),0.961,150,319,0,5
437463,10/1/2024,212,122,Occasional,0,Moderately well drained,Moderately well drained,B,5,91,mapunit.iacornsr (IA),0.961,150,319,0,5
406749,10/1/2024,212,122,Occasional,0,Moderately well drained,Moderately well drained,B,5,91,mapunit.iacornsr (IA),0.961,150,319,0,5
447189,10/1/2024,688,30,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,0,91,mapunit.iacornsr (IA),0.961,150,274,0,NULL
2996523,10/1/2024,Y212,122,Occasional,0,Moderately well drained,Moderately well drained,B,5,91,mapunit.iacornsr (IA),0.961,150,319,0,5
2996520,10/1/2024,Y212,122,Occasional,0,Moderately well drained,Moderately well drained,B,5,91,mapunit.iacornsr (IA),0.961,150,319,0,5
409204,10/1/2024,212,122,Occasional,0,Moderately well drained,Moderately well drained,B,5,91,mapunit.iacornsr (IA),0.961,150,319,0,5
402155,10/1/2024,212,122,Occasional,0,Moderately well drained,Moderately well drained,B,5,91,mapunit.iacornsr (IA),0.961,150,319,0,5
1868029,10/1/2024,212,122,Occasional,0,Moderately well drained,Moderately well drained,B,5,91,mapunit.iacornsr (IA),0.961,150,319,0,5
410461,10/1/2024,212,122,Occasional,0,Moderately well drained,Moderately well drained,B,5,91,mapunit.iacornsr (IA),0.961,150,319,0,5
2996521,10/1/2024,Y212,122,Occasional,0,Moderately well drained,Moderately well drained,B,5,91,mapunit.iacornsr (IA),0.961,150,319,0,5
409844,10/1/2024,212,122,Occasional,0,Moderately well drained,Moderately well drained,B,5,91,mapunit.iacornsr (IA),0.961,150,319,0,5
409550,10/1/2024,212,122,Occasional,0,Moderately well drained,Moderately well drained,B,5,91,mapunit.iacornsr (IA),0.961,150,319,0,5
2996522,10/1/2024,Y212,122,Occasional,0,Moderately well drained,Moderately well drained,B,5,91,mapunit.iacornsr (IA),0.961,150,319,0,5
411597,10/1/2024,212,122,Occasional,0,Moderately well drained,Moderately well drained,B,5,91,mapunit.iacornsr (IA),0.961,150,319,0,5
410197,10/1/2024,212,122,Occasional,0,Moderately well drained,Moderately well drained,B,5,91,mapunit.iacornsr (IA),0.961,150,319,0,5
406114,10/1/2024,212,122,Occasional,0,Moderately well drained,Moderately well drained,B,5,91,mapunit.iacornsr (IA),0.961,150,319,0,5
2511841,10/1/2024,755,30,None,0,Somewhat poorly drained,Somewhat poorly drained,B/D,5,91,mapunit.iacornsr (IA),0.962,150,309,0,5
447099,10/1/2024,422,30,Occasional,2,Somewhat poorly drained,Somewhat poorly drained,B/D,5,91,mapunit.iacornsr (IA),0.97,150,323,0,5
411262,10/1/2024,810B2,NULL,None,0,Well drained,Well drained,C,0,92,mapunit.iacornsr (IA),0.67,150,300,0,NULL
447424,10/1/2024,1746,30,Occasional,0,Somewhat poorly drained,Somewhat poorly drained,D,0,92,mapunit.iacornsr (IA),0.695,150,295,0,NULL
409140,10/1/2024,77B2,122,None,0,Moderately well drained,Moderately well drained,C,0,92,mapunit.iacornsr (IA),0.73,150,277,0,NULL
410175,10/1/2024,77B2,122,None,0,Moderately well drained,Moderately well drained,C,0,92,mapunit.iacornsr (IA),0.73,150,277,0,NULL
403956,10/1/2024,77B2,122,None,0,Moderately well drained,Moderately well drained,C,0,92,mapunit.iacornsr (IA),0.73,150,277,0,NULL
410831,10/1/2024,77B2,122,None,0,Moderately well drained,Moderately well drained,C,0,92,mapunit.iacornsr (IA),0.73,150,277,0,NULL
403857,10/1/2024,611,30,None,0,Somewhat poorly drained,Somewhat poorly drained,D,0,92,mapunit.iacornsr (IA),0.78,96,185,0,NULL
454143,10/1/2024,510B2,NULL,None,0,Well drained,Well drained,B,0,92,mapunit.iacornsr (IA),0.802,150,319,0,NULL
399347,10/1/2024,379,152,None,0,Moderately well drained,Moderately well drained,C,0,92,mapunit.iacornsr (IA),0.807,150,284,0,NULL
1869075,10/1/2024,878B,30,None,0,Moderately well drained,Somewhat poorly drained,B,0,92,mapunit.iacornsr (IA),0.821,150,289,0,NULL
2499238,10/1/2024,878B,30,None,0,Moderately well drained,Somewhat poorly drained,B,0,92,mapunit.iacornsr (IA),0.821,150,289,0,NULL
406261,10/1/2024,878,NULL,None,0,Well drained,Well drained,B,0,92,mapunit.iacornsr (IA),0.833,150,289,0,NULL
411458,10/1/2024,377B2,122,None,0,Moderately well drained,Moderately well drained,C,0,92,mapunit.iacornsr (IA),0.838,76,141,1,NULL
447401,10/1/2024,1144,30,Occasional,0,Somewhat poorly drained,Somewhat poorly drained,C/D,0,92,mapunit.iacornsr (IA),0.862,150,315,0,NULL
407498,10/1/2024,377B2,122,None,0,Moderately well drained,Moderately well drained,C,0,92,mapunit.iacornsr (IA),0.87,150,285,0,NULL
409909,10/1/2024,120B2,NULL,None,0,Well drained,Well drained,C,0,92,mapunit.iacornsr (IA),0.876,150,280,0,NULL
411219,10/1/2024,32,0,None,5,Poorly drained,Poorly drained,C/D,100,92,mapunit.iacornsr (IA),0.88,150,281,0,100
411362,10/1/2024,120B2,NULL,None,0,Well drained,Well drained,C,0,92,mapunit.iacornsr (IA),0.885,150,281,0,NULL
410865,10/1/2024,120B2,NULL,None,0,Well drained,Well drained,C,0,92,mapunit.iacornsr (IA),0.885,150,281,0,NULL
410055,10/1/2024,977B2,NULL,None,0,Well drained,Well drained,B,0,92,mapunit.iacornsr (IA),0.887,150,301,0,NULL
406733,10/1/2024,144,30,Rare,0,Somewhat poorly drained,Somewhat poorly drained,C/D,5,92,mapunit.iacornsr (IA),0.89,150,315,0,5
406786,10/1/2024,844,30,Rare,0,Somewhat poorly drained,Somewhat poorly drained,C/D,5,92,mapunit.iacornsr (IA),0.89,150,315,0,5
412048,10/1/2024,422,30,Occasional,0,Somewhat poorly drained,Somewhat poorly drained,B/D,10,92,mapunit.iacornsr (IA),0.895,150,323,0,10
410586,10/1/2024,422,30,Occasional,0,Somewhat poorly drained,Somewhat poorly drained,B/D,7,92,mapunit.iacornsr (IA),0.896,150,323,0,7
409537,10/1/2024,144,30,Occasional,0,Somewhat poorly drained,Somewhat poorly drained,C/D,5,92,mapunit.iacornsr (IA),0.897,150,315,0,5
404201,10/1/2024,1212,122,Occasional,0,Moderately well drained,Moderately well drained,B,5,92,mapunit.iacornsr (IA),0.899,150,331,0,5
412815,10/1/2024,98,NULL,Occasional,0,Well drained,Well drained,B,5,92,mapunit.iacornsr (IA),0.908,150,320,0,5
409470,10/1/2024,4119,30,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,0,92,mapunit.iacornsr (IA),0.91,150,289,0,NULL
410845,10/1/2024,9B2,NULL,None,0,Well drained,Well drained,C,0,92,mapunit.iacornsr (IA),0.913,150,290,0,NULL
407241,10/1/2024,9B2,NULL,None,0,Well drained,Well drained,C,0,92,mapunit.iacornsr (IA),0.913,150,290,0,NULL
403581,10/1/2024,9B2,NULL,None,0,Well drained,Well drained,C,0,92,mapunit.iacornsr (IA),0.913,150,290,0,NULL
399865,10/1/2024,9B2,NULL,None,0,Well drained,Well drained,C,0,92,mapunit.iacornsr (IA),0.913,150,290,0,NULL
402799,10/1/2024,9B2,NULL,None,0,Well drained,Well drained,C,0,92,mapunit.iacornsr (IA),0.913,150,290,0,NULL
410242,10/1/2024,9B2,NULL,None,0,Well drained,Well drained,C,0,92,mapunit.iacornsr (IA),0.913,150,290,0,NULL
406173,10/1/2024,9B2,NULL,None,0,Well drained,Well drained,C,0,92,mapunit.iacornsr (IA),0.913,150,290,0,NULL
2511847,10/1/2024,182,0,None,3,Poorly drained,Poorly drained,C/D,100,92,mapunit.iacornsr (IA),0.919,150,292,0,100
1457180,10/1/2024,982,0,None,0,Poorly drained,Poorly drained,C/D,100,92,mapunit.iacornsr (IA),0.921,127,257,0,100
410001,10/1/2024,4977B,NULL,None,0,Well drained,Well drained,B,0,92,mapunit.iacornsr (IA),0.93,150,301,0,NULL
409324,10/1/2024,422,30,Occasional,0,Somewhat poorly drained,Somewhat poorly drained,C/D,10,92,mapunit.iacornsr (IA),0.931,150,323,0,10
411202,10/1/2024,26,122,Occasional,0,Moderately well drained,Moderately well drained,C,5,92,mapunit.iacornsr (IA),0.932,150,294,0,5
410063,10/1/2024,26,122,Occasional,0,Moderately well drained,Moderately well drained,C,5,92,mapunit.iacornsr (IA),0.932,150,294,0,5
403914,10/1/2024,26,122,Occasional,0,Moderately well drained,Moderately well drained,C,5,92,mapunit.iacornsr (IA),0.932,150,294,0,5
410337,10/1/2024,26,122,Occasional,0,Moderately well drained,Moderately well drained,C,5,92,mapunit.iacornsr (IA),0.932,150,294,0,5
407111,10/1/2024,26,122,Occasional,0,Moderately well drained,Moderately well drained,C,5,92,mapunit.iacornsr (IA),0.932,150,294,0,5
402102,10/1/2024,26,122,Occasional,0,Moderately well drained,Moderately well drained,C,5,92,mapunit.iacornsr (IA),0.932,150,294,0,5
399877,10/1/2024,26,122,Occasional,0,Moderately well drained,Moderately well drained,C,5,92,mapunit.iacornsr (IA),0.932,150,294,0,5
411686,10/1/2024,212,122,Occasional,0,Moderately well drained,Moderately well drained,B,5,92,mapunit.iacornsr (IA),0.935,150,330,0,5
403449,10/1/2024,976B,NULL,None,0,Well drained,Well drained,B,0,92,mapunit.iacornsr (IA),0.94,150,322,0,NULL
406641,10/1/2024,212,122,Occasional,0,Moderately well drained,Moderately well drained,B,5,92,mapunit.iacornsr (IA),0.943,150,343,0,5
408582,10/1/2024,212,122,Occasional,0,Moderately well drained,Moderately well drained,B,5,92,mapunit.iacornsr (IA),0.943,150,320,0,5
1397095,10/1/2024,212,122,Occasional,0,Moderately well drained,Moderately well drained,B,10,92,mapunit.iacornsr (IA),0.943,150,336,0,10
409954,10/1/2024,212,122,Occasional,0,Moderately well drained,Moderately well drained,B,5,92,mapunit.iacornsr (IA),0.943,150,340,0,5
409290,10/1/2024,212,122,Occasional,0,Moderately well drained,Moderately well drained,B,5,92,mapunit.iacornsr (IA),0.943,150,340,0,5
409731,10/1/2024,98,NULL,Occasional,0,Well drained,Well drained,B,5,92,mapunit.iacornsr (IA),0.944,150,324,0,5
411269,10/1/2024,8B,NULL,None,0,Well drained,Well drained,C,5,92,mapunit.iacornsr (IA),0.956,150,292,0,5
403968,10/1/2024,8B,NULL,None,0,Well drained,Well drained,C,5,92,mapunit.iacornsr (IA),0.956,150,292,0,5
407227,10/1/2024,8B,NULL,None,0,Well drained,Well drained,C,5,92,mapunit.iacornsr (IA),0.956,150,292,0,5
401982,10/1/2024,8B,NULL,None,0,Well drained,Well drained,C,5,92,mapunit.iacornsr (IA),0.956,150,292,0,5
403568,10/1/2024,8B,NULL,None,0,Well drained,Well drained,C,5,92,mapunit.iacornsr (IA),0.956,150,292,0,5
399853,10/1/2024,8B,NULL,None,0,Well drained,Well drained,C,5,92,mapunit.iacornsr (IA),0.956,150,292,0,5
402786,10/1/2024,8B,NULL,None,0,Well drained,Well drained,C,5,92,mapunit.iacornsr (IA),0.956,150,292,0,5
437457,10/1/2024,8B,NULL,None,0,Well drained,Well drained,C,5,92,mapunit.iacornsr (IA),0.956,150,292,0,5
1867979,10/1/2024,Z8B,NULL,None,0,Well drained,Well drained,C,5,92,mapunit.iacornsr (IA),0.956,150,292,0,5
410517,10/1/2024,8B,NULL,None,0,Well drained,Well drained,C,5,92,mapunit.iacornsr (IA),0.956,150,292,0,5
2996454,10/1/2024,Z8B,NULL,None,0,Well drained,Well drained,C,5,92,mapunit.iacornsr (IA),0.956,150,292,0,5
409596,10/1/2024,8B,NULL,None,0,Well drained,Well drained,C,5,92,mapunit.iacornsr (IA),0.956,150,292,0,5
2996455,10/1/2024,Z8B,NULL,None,0,Well drained,Well drained,C,5,92,mapunit.iacornsr (IA),0.956,150,292,0,5
406170,10/1/2024,8B,NULL,None,0,Well drained,Well drained,C,5,92,mapunit.iacornsr (IA),0.956,150,292,0,5
412747,10/1/2024,212,122,Occasional,0,Moderately well drained,Moderately well drained,C,5,92,mapunit.iacornsr (IA),0.962,150,330,0,5
411968,10/1/2024,7B,NULL,None,0,Well drained,Well drained,C,0,92,mapunit.iacornsr (IA),0.963,150,302,0,NULL
404471,10/1/2024,920B,NULL,None,0,Well drained,Well drained,C,0,92,mapunit.iacornsr (IA),0.964,150,287,0,NULL
408067,10/1/2024,920B,NULL,None,0,Well drained,Well drained,C,0,92,mapunit.iacornsr (IA),0.964,150,287,0,NULL
411080,10/1/2024,920B,NULL,None,0,Well drained,Well drained,C,0,92,mapunit.iacornsr (IA),0.964,150,287,0,NULL
410044,10/1/2024,920B,NULL,None,0,Well drained,Well drained,C,0,92,mapunit.iacornsr (IA),0.964,150,287,0,NULL
407633,10/1/2024,212,122,Occasional,0,Moderately well drained,Moderately well drained,C,5,92,mapunit.iacornsr (IA),0.971,150,332,0,5
407700,10/1/2024,88,30,Rare,0,Somewhat poorly drained,Somewhat poorly drained,C/D,5,92,mapunit.iacornsr (IA),0.983,150,302,0,5
409384,10/1/2024,88,30,Rare,0,Somewhat poorly drained,Somewhat poorly drained,C/D,15,92,mapunit.iacornsr (IA),0.983,150,305,0,15
409698,10/1/2024,771,122,None,0,Moderately well drained,Moderately well drained,C,0,93,mapunit.iacornsr (IA),0.856,114,221,0,NULL
406011,10/1/2024,771,122,None,0,Moderately well drained,Moderately well drained,C,0,93,mapunit.iacornsr (IA),0.856,114,221,0,NULL
405209,10/1/2024,1587,0,Rare,0,Poorly drained,Poorly drained,C/D,100,93,mapunit.iacornsr (IA),0.869,150,345,0,100
413070,10/1/2024,3484,30,Rare,0,Somewhat poorly drained,Somewhat poorly drained,B/D,5,93,mapunit.iacornsr (IA),0.877,150,302,0,5
406727,10/1/2024,12B+,NULL,None,0,Well drained,Well drained,B,5,93,mapunit.iacornsr (IA),0.879,150,330,0,5
405831,10/1/2024,98,NULL,Occasional,0,Well drained,Well drained,B,0,93,mapunit.iacornsr (IA),0.88,150,330,0,NULL
412889,10/1/2024,368,0,None,0,Somewhat poorly drained,Poorly drained,C/D,15,93,mapunit.iacornsr (IA),0.885,150,303,0,15
404594,10/1/2024,368,0,None,0,Somewhat poorly drained,Poorly drained,C/D,15,93,mapunit.iacornsr (IA),0.885,150,303,0,15
406381,10/1/2024,368,0,None,0,Somewhat poorly drained,Poorly drained,C/D,15,93,mapunit.iacornsr (IA),0.885,150,303,0,15
412769,10/1/2024,368,0,None,0,Somewhat poorly drained,Poorly drained,C/D,15,93,mapunit.iacornsr (IA),0.885,150,303,0,15
411925,10/1/2024,368,0,None,0,Somewhat poorly drained,Poorly drained,C/D,15,93,mapunit.iacornsr (IA),0.885,150,303,0,15
409224,10/1/2024,368,0,None,0,Somewhat poorly drained,Poorly drained,C/D,15,93,mapunit.iacornsr (IA),0.885,150,303,0,15
402172,10/1/2024,368,0,None,0,Somewhat poorly drained,Poorly drained,C/D,15,93,mapunit.iacornsr (IA),0.885,150,303,0,15
404137,10/1/2024,368,0,None,0,Somewhat poorly drained,Poorly drained,C/D,15,93,mapunit.iacornsr (IA),0.885,150,303,0,15
411706,10/1/2024,368,0,None,0,Somewhat poorly drained,Poorly drained,C/D,15,93,mapunit.iacornsr (IA),0.885,150,303,0,15
1404885,10/1/2024,368,0,None,0,Somewhat poorly drained,Poorly drained,C/D,15,93,mapunit.iacornsr (IA),0.885,150,303,0,15
411613,10/1/2024,368,0,None,0,Somewhat poorly drained,Poorly drained,C/D,15,93,mapunit.iacornsr (IA),0.885,150,303,0,15
411933,10/1/2024,422,30,Occasional,0,Somewhat poorly drained,Somewhat poorly drained,B/D,5,93,mapunit.iacornsr (IA),0.887,150,323,0,5
402684,10/1/2024,422,30,Occasional,0,Somewhat poorly drained,Somewhat poorly drained,B/D,5,93,mapunit.iacornsr (IA),0.888,150,325,0,5
401836,10/1/2024,12B,NULL,None,0,Well drained,Well drained,B,0,93,mapunit.iacornsr (IA),0.89,150,330,0,NULL
447311,10/1/2024,12B,NULL,None,0,Well drained,Well drained,B,0,93,mapunit.iacornsr (IA),0.89,150,330,0,NULL
399791,10/1/2024,12B,NULL,None,0,Well drained,Well drained,B,0,93,mapunit.iacornsr (IA),0.89,150,330,0,NULL
626719,10/1/2024,12B,NULL,None,0,Well drained,Well drained,B,0,93,mapunit.iacornsr (IA),0.89,150,330,0,NULL
406726,10/1/2024,12B,NULL,None,0,Well drained,Well drained,B,0,93,mapunit.iacornsr (IA),0.89,150,330,0,NULL
410438,10/1/2024,12B,NULL,None,0,Well drained,Well drained,B,0,93,mapunit.iacornsr (IA),0.89,150,330,0,NULL
409532,10/1/2024,12B,NULL,None,0,Well drained,Well drained,B,0,93,mapunit.iacornsr (IA),0.89,150,330,0,NULL
406091,10/1/2024,12B,NULL,None,0,Well drained,Well drained,B,0,93,mapunit.iacornsr (IA),0.89,150,330,0,NULL
